date_start,date_end,name,ages,location,id,desc,detail_url,total_open,age_max_year,age_max_month,age_max_week,age_min_year,age_description,days_of_week,time_range_landing_page,date_range_start,date_range_end,date_range,number,time_range
2024-07-08,2024-07-12,Skate and Swim,At least 8 but less than 12,Nepean Sportsplex,78566,"<div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/78566,24,12,0,0,8,"Age at least 8 yrs but less than 12 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,83973,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Skate and Swim,At least 6 but less than 13,Ray Friel Rec Cplx,71176,"Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/71176,30,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,76583,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Skate and Swim,At least 6 but less than 13,Ray Friel Rec Cplx,71190,"Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/71190,30,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,76597,8:00 AM - 5:00 PM
2024-08-26,2024-08-30,Skate and Swim,At least 6 but less than 13,Ray Friel Rec Cplx,71479,"Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/71479,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-26,2024-08-30,26 August 2024 to 30 August 2024,76886,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Skate and Swim,At least 6 but less than 13,Ray Friel Rec Cplx,71278,"Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/71278,30,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,76685,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85012,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85012,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,90419,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85009,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85009,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,90416,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85010,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85010,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,90417,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85016,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85016,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,90423,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85003,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85003,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,90410,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85005,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85005,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,90412,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85006,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85006,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,90413,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Skate and Swim,At least 6 but less than 11,CardelRec Cplx (Goulbourn),85007,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/85007,30,11,0,0,6,"Age at least 6 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,90414,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Skateboard Adventure,At least 8 but less than 13,Manotick Cmty Centre,85217,"<div><div>Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. One out-trip during the week.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure/85217,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,90624,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Skateboard Adventure and Swim,At least 6 but less than 13,McNabb Rec Centre,79426,"Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. Swimming and one out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure-and-swim/79426,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,84833,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Skateboard Adventure and Swim,At least 6 but less than 13,McNabb Rec Centre,79427,"Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. Swimming and one out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure-and-swim/79427,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,84834,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Skateboard Adventure and Swim,At least 6 but less than 13,McNabb Rec Centre,79428,"Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. Swimming and one out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure-and-swim/79428,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,84835,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Skateboard Adventure and Swim,At least 6 but less than 13,McNabb Rec Centre,79429,"Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. Swimming and one out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure-and-swim/79429,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,84836,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Skateboard Adventure and Swim,At least 6 but less than 13,McNabb Rec Centre,79430,"Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. Swimming and one out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure-and-swim/79430,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,84837,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Skateboard Adventure and Swim,At least 6 but less than 13,McNabb Rec Centre,79431,"Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. Swimming and one out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure-and-swim/79431,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,84838,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Skateboard Adventure and Swim,At least 6 but less than 13,McNabb Rec Centre,79432,"Learn the basics and work on skill progression. Daily skill lessons and free ride time. Techniques include flat ground, ramps, and rails. Bring your safety equipment. Skateboard helmet mandatory. Bike or hockey helmets not acceptable. Swimming and one out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skateboard-adventure-and-swim/79432,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,84839,8:00 AM - 5:00 PM
